id,id_disputa,date,HAHA,LIKE,LOVE,SUPPORT,WOW,SORRY,ANGER
13244,3,"2020-08-31 01:19:31",478,3,1,1,2,2,1480
13245,3,"2020-08-31 01:19:46",478,3,1,1,2,2,1481
13246,3,"2020-08-31 01:20:01",478,3,1,1,2,2,1482
13247,3,"2020-08-31 01:20:16",478,3,1,1,2,2,1482
13248,3,"2020-08-31 01:20:31",478,3,1,1,2,2,1482
13249,3,"2020-08-31 01:20:46",478,3,1,1,2,2,1482
13250,3,"2020-08-31 01:21:01",478,3,1,1,2,2,1483
13251,3,"2020-08-31 01:21:16",478,3,1,1,2,2,1484
13252,3,"2020-08-31 01:21:31",479,3,1,1,2,2,1484
13253,3,"2020-08-31 01:21:46",479,3,1,1,2,2,1484
13254,3,"2020-08-31 01:22:01",479,3,1,1,2,2,1484
13255,3,"2020-08-31 01:22:16",479,3,1,1,2,2,1484
13256,3,"2020-08-31 01:22:31",479,3,1,1,2,2,1484
13257,3,"2020-08-31 01:22:46",479,3,1,1,2,2,1484
13258,3,"2020-08-31 01:23:01",479,3,1,1,2,2,1484
13259,3,"2020-08-31 01:23:16",479,3,1,1,2,2,1484
13260,3,"2020-08-31 01:23:31",479,3,1,1,2,2,1484
13261,3,"2020-08-31 01:23:46",479,3,1,1,2,2,1485
13262,3,"2020-08-31 01:24:01",479,3,1,1,2,2,1485
13263,3,"2020-08-31 01:24:16",479,3,1,1,2,2,1486
13264,3,"2020-08-31 01:24:31",479,3,1,1,2,2,1486
13265,3,"2020-08-31 01:24:46",479,3,1,1,2,2,1486
13266,3,"2020-08-31 01:25:01",479,3,1,1,2,2,1486
13267,3,"2020-08-31 01:25:16",479,3,1,1,2,2,1486
13268,3,"2020-08-31 01:25:31",479,3,1,1,2,2,1486
13269,3,"2020-08-31 01:25:46",479,3,1,1,2,2,1486
13270,3,"2020-08-31 01:26:01",479,3,1,1,2,2,1486
13271,3,"2020-08-31 01:26:16",479,3,1,1,2,2,1486
13272,3,"2020-08-31 01:26:31",479,3,1,1,2,2,1486
13273,3,"2020-08-31 01:26:46",479,3,1,1,2,2,1486
13274,3,"2020-08-31 01:27:01",479,3,1,1,2,2,1487
13275,3,"2020-08-31 01:27:16",479,3,1,1,2,2,1487
13276,3,"2020-08-31 01:27:31",479,3,1,1,2,2,1487
13277,3,"2020-08-31 01:27:46",479,3,1,1,2,2,1487
13278,3,"2020-08-31 01:28:01",479,3,1,1,2,2,1487
13279,3,"2020-08-31 01:28:16",479,3,1,1,2,2,1487
13280,3,"2020-08-31 01:28:31",479,3,1,1,2,2,1487
13281,3,"2020-08-31 01:28:46",479,3,1,1,2,2,1487
