date,HAHA,LIKE,LOVE,SUPPORT,WOW,SORRY,ANGER
2020-08-02 23:25:26,1,6,1216,0,0,501,0
2020-08-02 23:25:41,1,6,1221,0,0,502,0
2020-08-02 23:25:56,1,6,1222,0,0,502,0
2020-08-02 23:26:11,1,6,1226,0,0,502,0
2020-08-02 23:26:26,1,6,1228,0,0,502,0
2020-08-02 23:26:41,1,6,1229,0,0,502,0
2020-08-02 23:26:56,1,6,1230,0,0,503,0
2020-08-02 23:27:11,1,6,1231,0,0,505,0
2020-08-02 23:27:26,1,7,1231,0,0,506,0
2020-08-02 23:27:41,1,7,1232,0,0,507,0
2020-08-02 23:27:56,1,7,1234,0,0,508,0
2020-08-02 23:28:11,1,7,1237,0,0,509,0
2020-08-02 23:28:26,1,7,1239,0,0,509,0
2020-08-02 23:28:41,1,7,1241,0,0,511,0
2020-08-02 23:28:56,1,7,1242,0,0,511,0
2020-08-02 23:29:11,1,7,1242,0,0,511,0
2020-08-02 23:29:26,1,7,1245,0,0,511,0
2020-08-02 23:29:41,1,7,1248,0,0,512,0
2020-08-02 23:29:56,1,7,1249,0,0,512,0
2020-08-02 23:30:11,1,7,1250,0,0,513,0
2020-08-02 23:30:26,1,7,1252,0,0,514,0
2020-08-02 23:30:41,1,7,1253,0,0,514,0
2020-08-02 23:30:56,1,7,1257,0,0,516,0
2020-08-02 23:31:11,1,7,1259,0,0,516,0
2020-08-02 23:31:26,1,7,1260,0,0,517,0
2020-08-02 23:31:41,1,7,1260,0,0,517,0
2020-08-02 23:31:56,1,7,1262,0,0,517,0
2020-08-02 23:32:11,1,7,1262,0,0,518,0
2020-08-02 23:32:26,1,7,1264,0,0,518,0
2020-08-02 23:32:41,1,7,1265,0,0,518,0
2020-08-02 23:32:56,1,7,1268,0,0,519,0
2020-08-02 23:33:11,1,7,1270,0,0,519,0
2020-08-02 23:33:26,1,7,1270,0,0,520,0
2020-08-02 23:33:41,1,7,1271,0,0,520,0
2020-08-02 23:33:56,1,7,1273,0,0,521,0
2020-08-02 23:34:11,1,7,1276,0,0,521,0
2020-08-02 23:34:26,1,7,1277,0,0,521,0
2020-08-02 23:34:41,1,7,1277,0,0,522,0
2020-08-02 23:34:56,1,7,1280,0,0,524,0
2020-08-02 23:35:11,1,7,1283,0,0,526,0
2020-08-02 23:35:26,1,7,1283,0,0,527,0
2020-08-02 23:35:41,1,7,1284,0,0,529,0
2020-08-02 23:35:56,1,7,1285,0,0,530,0
2020-08-02 23:36:11,1,7,1286,0,0,530,0
2020-08-02 23:36:26,1,7,1287,0,0,530,0
2020-08-02 23:36:41,1,7,1292,0,0,530,0
2020-08-02 23:36:56,1,7,1296,0,0,532,0
2020-08-02 23:37:11,1,7,1298,0,0,533,0
2020-08-02 23:37:26,1,7,1299,0,0,535,0
2020-08-02 23:37:41,1,7,1301,0,0,535,0
2020-08-02 23:37:57,1,7,1303,0,0,536,0
2020-08-02 23:38:11,1,7,1306,0,0,536,0
2020-08-02 23:38:26,1,7,1309,0,0,536,0
2020-08-02 23:38:41,1,8,1312,0,0,537,0
2020-08-02 23:38:56,1,7,1315,0,0,538,0
2020-08-02 23:39:12,1,7,1314,0,0,539,0
2020-08-02 23:39:27,1,7,1316,0,0,540,0
2020-08-02 23:39:42,1,7,1317,0,0,541,0
2020-08-02 23:39:57,1,7,1317,0,0,542,0
2020-08-02 23:40:12,1,7,1317,0,0,545,0
2020-08-02 23:40:27,2,7,1320,0,0,545,0
2020-08-02 23:40:42,2,7,1321,0,0,545,0
2020-08-02 23:40:57,2,7,1323,0,0,545,0
2020-08-02 23:41:12,2,7,1323,0,0,545,0
2020-08-02 23:41:27,2,7,1328,0,0,545,0
2020-08-02 23:41:42,2,7,1329,0,0,545,0
2020-08-02 23:41:57,2,7,1329,0,0,545,0
2020-08-02 23:42:12,2,7,1331,0,0,546,0
2020-08-02 23:42:27,2,7,1333,0,0,546,0
2020-08-02 23:42:42,2,7,1333,0,0,546,0
2020-08-02 23:42:57,2,7,1335,0,0,546,0
2020-08-02 23:43:12,2,7,1335,0,0,547,0
2020-08-02 23:43:27,2,7,1335,0,0,547,0
2020-08-02 23:43:42,2,7,1337,0,0,548,0
2020-08-02 23:43:57,2,7,1340,0,0,548,0
2020-08-02 23:44:12,2,7,1342,0,0,548,0
2020-08-02 23:44:27,2,7,1344,0,0,548,0
2020-08-02 23:44:42,2,7,1345,0,0,548,0
2020-08-02 23:44:57,2,7,1346,0,0,548,0
2020-08-02 23:45:12,2,7,1348,0,0,549,0
2020-08-02 23:45:27,2,7,1351,0,0,550,0
2020-08-02 23:45:42,2,7,1352,0,0,550,0
2020-08-02 23:45:57,2,7,1355,0,0,551,0
2020-08-02 23:46:12,2,7,1358,0,0,551,0
2020-08-02 23:46:27,2,7,1360,0,0,552,0
2020-08-02 23:46:42,2,7,1361,0,0,553,0
2020-08-02 23:46:57,2,7,1363,0,0,555,0
2020-08-02 23:47:12,2,7,1368,0,0,555,0
2020-08-02 23:47:27,2,7,1369,0,0,555,0
2020-08-02 23:47:42,2,7,1372,0,0,556,0
2020-08-02 23:47:57,2,7,1374,0,0,556,0
2020-08-02 23:48:12,2,7,1375,0,0,556,0
2020-08-02 23:48:27,2,7,1376,0,0,558,0
2020-08-02 23:48:42,2,7,1376,0,0,558,0
2020-08-02 23:48:57,2,7,1377,0,0,558,0
2020-08-02 23:49:12,2,7,1377,0,0,560,0
2020-08-02 23:49:27,2,7,1383,0,0,560,0
2020-08-02 23:49:42,2,7,1384,0,0,561,0
2020-08-02 23:49:57,2,7,1384,0,0,562,0
2020-08-02 23:50:12,2,7,1384,0,0,562,0
2020-08-02 23:50:27,2,7,1384,0,0,564,0
2020-08-02 23:50:42,2,7,1387,0,0,564,0
2020-08-02 23:50:57,2,7,1391,0,0,566,0
2020-08-02 23:51:12,2,7,1394,0,0,567,0
2020-08-02 23:51:27,2,7,1394,0,0,567,0
2020-08-02 23:51:42,2,7,1396,0,0,567,0
2020-08-02 23:51:57,2,7,1397,0,0,567,0
2020-08-02 23:52:12,2,7,1399,0,0,568,0
2020-08-02 23:52:27,2,7,1400,0,0,568,0
2020-08-02 23:52:42,2,7,1404,0,0,568,0
2020-08-02 23:52:57,2,7,1405,0,0,569,0
2020-08-02 23:53:12,3,7,1405,0,0,569,0
2020-08-02 23:53:27,3,7,1409,0,0,569,0
2020-08-02 23:53:42,3,7,1411,0,0,570,0
2020-08-02 23:53:57,3,7,1417,0,0,571,0
2020-08-02 23:54:12,3,7,1420,0,0,572,0
2020-08-02 23:54:27,3,7,1421,0,0,573,0
2020-08-02 23:54:42,3,7,1423,0,0,573,0
2020-08-02 23:54:57,3,7,1425,0,0,573,0
2020-08-02 23:55:12,3,7,1426,0,0,573,0
2020-08-02 23:55:27,3,7,1427,0,0,573,0
2020-08-02 23:55:42,3,7,1429,0,0,573,0
2020-08-02 23:55:57,3,7,1429,0,0,573,0
2020-08-02 23:56:12,3,7,1432,0,0,574,0
2020-08-02 23:56:27,3,7,1433,0,0,575,0
2020-08-02 23:56:42,3,7,1435,0,0,576,0
2020-08-02 23:56:57,3,7,1436,0,0,576,0
2020-08-02 23:57:12,3,7,1438,0,0,578,0
2020-08-02 23:57:27,3,7,1440,0,0,578,0
2020-08-02 23:57:42,3,7,1443,0,0,578,0
2020-08-02 23:57:57,3,7,1444,0,0,578,0
2020-08-02 23:58:12,3,7,1445,0,0,578,0
2020-08-02 23:58:27,3,7,1447,0,0,578,0
2020-08-02 23:58:42,3,7,1449,0,0,578,0
2020-08-02 23:58:57,3,7,1452,0,0,579,0
2020-08-02 23:59:12,3,7,1455,0,0,580,0
2020-08-02 23:59:27,3,7,1457,0,0,580,0
2020-08-02 23:59:42,3,7,1457,0,0,580,0
2020-08-02 23:59:57,3,7,1457,0,0,580,0
2020-08-03 00:00:12,3,7,1459,0,0,580,0
2020-08-03 00:00:27,3,7,1461,0,0,580,0
2020-08-03 00:00:42,3,7,1462,0,0,581,0
2020-08-03 00:00:57,3,7,1462,0,0,581,0
2020-08-03 00:01:12,3,7,1464,0,0,582,0
2020-08-03 00:01:27,3,7,1464,0,0,582,0
2020-08-03 00:01:42,3,7,1465,0,0,583,0
2020-08-03 00:01:57,3,7,1465,0,0,583,0
2020-08-03 00:02:12,3,7,1467,0,0,584,0
2020-08-03 00:02:27,3,7,1470,0,0,585,0
2020-08-03 00:02:42,3,7,1471,0,0,587,0
2020-08-03 00:02:57,3,7,1473,0,0,587,0
2020-08-03 00:03:12,3,7,1474,0,0,587,0
2020-08-03 00:03:27,3,7,1475,0,0,588,0
2020-08-03 00:03:42,3,7,1475,0,0,588,0
2020-08-03 00:03:57,3,7,1477,0,0,588,0
2020-08-03 00:04:12,3,7,1477,0,0,589,0
2020-08-03 00:04:27,3,7,1479,0,0,592,0
2020-08-03 00:04:42,3,7,1481,0,0,593,0
2020-08-03 00:04:57,3,7,1485,0,0,593,0
2020-08-03 00:05:12,3,7,1486,0,0,594,0
2020-08-03 00:05:27,3,7,1486,0,0,598,0
2020-08-03 00:05:42,3,7,1486,0,0,599,0
2020-08-03 00:05:57,3,7,1486,0,0,599,0
2020-08-03 00:06:12,3,7,1487,0,0,599,0
2020-08-03 00:06:27,3,7,1488,0,0,599,0
2020-08-03 00:06:42,3,7,1489,0,0,599,0
2020-08-03 00:06:57,3,7,1489,0,0,600,0
2020-08-03 00:07:13,3,7,1490,0,0,600,0
2020-08-03 00:07:28,3,7,1492,0,0,600,0
2020-08-03 00:07:43,3,7,1493,0,0,601,0
2020-08-03 00:07:58,3,7,1496,0,0,601,0
2020-08-03 00:08:13,3,8,1498,0,0,601,0
2020-08-03 00:08:28,3,7,1499,0,0,601,0
2020-08-03 00:08:43,3,7,1500,0,0,601,0
2020-08-03 00:08:58,3,7,1503,0,0,602,0
2020-08-03 00:09:13,3,7,1505,0,0,603,0
2020-08-03 00:09:28,3,7,1505,0,0,603,0
2020-08-03 00:09:43,3,7,1507,0,0,603,0
2020-08-03 00:09:58,3,7,1510,0,0,603,0
2020-08-03 00:10:13,3,7,1511,0,0,603,0
2020-08-03 00:10:28,3,7,1513,0,0,603,0
2020-08-03 00:10:43,3,7,1514,0,0,604,0
2020-08-03 00:10:58,3,7,1516,0,0,605,0
2020-08-03 00:11:13,3,7,1519,0,0,607,0
2020-08-03 00:11:28,3,7,1521,0,0,608,0
2020-08-03 00:11:43,3,7,1522,0,0,610,0
2020-08-03 00:11:58,3,7,1525,0,0,610,0
2020-08-03 00:12:13,3,7,1525,0,0,610,0
2020-08-03 00:12:28,3,7,1525,0,0,610,0
2020-08-03 00:12:43,3,7,1526,0,0,610,0
2020-08-03 00:12:58,3,7,1527,0,0,610,0
2020-08-03 00:13:13,3,7,1528,0,0,611,0
2020-08-03 00:13:28,3,7,1528,0,0,611,0
2020-08-03 00:13:43,3,7,1528,0,0,612,0
2020-08-03 00:13:58,3,7,1529,0,0,612,0
2020-08-03 00:14:13,3,7,1531,0,0,613,0
2020-08-03 00:14:28,3,7,1532,0,0,613,0
2020-08-03 00:14:43,3,7,1533,0,0,614,0
2020-08-03 00:14:58,3,7,1533,0,0,615,0
2020-08-03 00:15:13,3,7,1536,0,0,615,0
2020-08-03 00:15:28,3,7,1537,0,0,615,0
2020-08-03 00:15:43,3,7,1537,0,0,616,0
2020-08-03 00:15:58,3,7,1540,0,0,616,0
2020-08-03 00:16:13,3,7,1540,0,0,616,0
2020-08-03 00:16:28,3,7,1543,0,0,617,0
2020-08-03 00:16:43,3,7,1546,0,0,617,0
2020-08-03 00:16:58,3,7,1546,0,0,617,0
2020-08-03 00:17:13,3,7,1546,0,0,617,0
2020-08-03 00:17:28,3,7,1546,0,0,617,0
2020-08-03 00:17:43,3,7,1549,0,0,621,0
2020-08-03 00:17:58,3,7,1550,0,0,622,0
2020-08-03 00:18:13,3,7,1551,0,0,623,0
2020-08-03 00:18:28,3,7,1552,0,0,623,0
2020-08-03 00:18:43,3,7,1553,0,0,623,0
2020-08-03 00:18:58,3,7,1553,0,0,623,0
2020-08-03 00:19:13,3,7,1554,0,0,623,0
2020-08-03 00:19:28,3,7,1556,0,0,623,0
2020-08-03 00:19:43,3,7,1557,0,0,624,0
2020-08-03 00:19:58,3,7,1558,0,0,624,0
2020-08-03 00:20:13,3,7,1559,0,0,624,0
2020-08-03 00:20:28,3,7,1559,0,0,626,0
2020-08-03 00:20:43,3,7,1559,0,0,627,0
2020-08-03 00:20:58,3,7,1559,0,0,627,0
2020-08-03 00:21:13,3,7,1560,0,0,628,0
2020-08-03 00:21:28,3,7,1565,0,0,629,0
2020-08-03 00:21:43,3,7,1566,0,0,629,0
2020-08-03 00:21:58,3,7,1567,0,0,629,0
2020-08-03 00:22:13,3,7,1567,0,0,629,0
2020-08-03 00:22:28,3,7,1569,0,0,629,0
2020-08-03 00:22:43,3,7,1571,0,0,629,0
2020-08-03 00:22:58,3,7,1572,0,0,629,0
2020-08-03 00:23:13,3,7,1574,0,0,629,0
2020-08-03 00:23:28,3,7,1579,0,0,628,0
2020-08-03 00:23:43,3,7,1581,0,0,628,0
2020-08-03 00:23:58,3,7,1582,0,0,629,0
2020-08-03 00:24:13,3,7,1583,0,0,630,0
2020-08-03 00:24:28,3,7,1583,0,0,630,0
2020-08-03 00:24:43,3,7,1585,0,0,631,0
2020-08-03 00:25:01,3,7,1585,0,0,631,0
2020-08-03 00:25:13,3,7,1585,0,0,632,0
2020-08-03 00:25:28,3,8,1585,0,0,632,0
2020-08-03 00:25:43,3,8,1588,0,0,632,0
2020-08-03 00:25:58,3,8,1590,0,0,632,0
2020-08-03 00:26:13,3,8,1592,0,0,633,0
2020-08-03 00:26:28,3,8,1593,0,0,633,0
2020-08-03 00:26:43,3,9,1593,0,0,633,0
2020-08-03 00:26:58,3,8,1596,0,0,633,0
2020-08-03 00:27:13,3,8,1597,0,0,633,0
2020-08-03 00:27:28,3,7,1597,0,0,634,0
2020-08-03 00:27:43,3,7,1597,0,0,635,0
2020-08-03 00:27:58,3,7,1597,0,0,636,0
2020-08-03 00:28:13,3,7,1598,0,0,636,0
2020-08-03 00:28:28,3,7,1600,0,0,636,0
2020-08-03 00:28:43,3,7,1602,0,0,636,0
2020-08-03 00:28:58,3,7,1601,0,0,636,0
2020-08-03 00:29:13,3,7,1601,0,0,637,0
2020-08-03 00:29:28,3,7,1603,0,0,638,0
2020-08-03 00:29:43,3,7,1604,0,0,638,0
2020-08-03 00:29:58,3,7,1605,0,0,641,0
2020-08-03 00:30:13,3,7,1605,0,0,641,0
2020-08-03 00:30:28,3,7,1605,0,0,641,0
2020-08-03 00:30:43,3,7,1606,0,0,642,0
2020-08-03 00:30:58,3,7,1606,0,0,642,0
2020-08-03 00:31:13,3,7,1607,0,0,642,0
2020-08-03 00:31:28,3,7,1608,0,0,643,0
2020-08-03 00:31:43,3,7,1610,0,0,643,0
2020-08-03 00:31:58,3,7,1615,0,0,644,0
2020-08-03 00:32:13,3,7,1615,0,0,644,0
2020-08-03 00:32:28,3,7,1618,0,0,644,0
2020-08-03 00:32:44,3,7,1618,0,0,645,0
2020-08-03 00:32:59,3,7,1620,0,0,645,0
2020-08-03 00:33:14,3,7,1620,0,0,646,0
2020-08-03 00:33:29,3,7,1620,0,0,646,0
2020-08-03 00:33:44,3,7,1621,0,0,648,0
2020-08-03 00:33:59,3,7,1622,0,0,648,0
2020-08-03 00:34:14,3,7,1623,0,0,648,0
2020-08-03 00:34:29,3,7,1624,0,0,649,0
2020-08-03 00:34:44,3,7,1627,0,0,649,0
2020-08-03 00:34:59,3,7,1630,0,0,649,0
2020-08-03 00:35:14,3,7,1632,0,0,649,0
2020-08-03 00:35:29,3,7,1633,0,0,649,0
2020-08-03 00:35:44,3,7,1633,0,0,649,0
2020-08-03 00:35:59,3,7,1634,0,0,649,0
2020-08-03 00:36:14,3,7,1634,0,0,649,0
2020-08-03 00:36:29,3,8,1635,0,0,649,0
2020-08-03 00:36:44,3,8,1635,0,0,650,0
2020-08-03 00:36:59,3,8,1638,0,0,651,0
2020-08-03 00:37:14,3,8,1638,0,0,652,0
2020-08-03 00:37:29,3,8,1639,0,0,653,0
2020-08-03 00:37:44,3,8,1639,0,0,653,0
2020-08-03 00:37:59,3,8,1641,0,0,653,0
2020-08-03 00:38:14,3,8,1643,0,0,653,0
2020-08-03 00:38:29,3,8,1643,0,0,655,0
2020-08-03 00:38:44,3,8,1643,0,0,655,0
2020-08-03 00:38:59,3,8,1643,0,0,655,0
2020-08-03 00:39:14,3,8,1644,0,0,656,0
2020-08-03 00:39:29,3,8,1645,0,0,656,0
2020-08-03 00:39:44,3,8,1645,0,0,658,0
2020-08-03 00:39:59,3,8,1646,0,0,659,0
2020-08-03 00:40:14,3,8,1648,0,0,659,0
2020-08-03 00:40:29,3,8,1650,0,0,659,0
2020-08-03 00:40:44,3,8,1651,0,0,659,0
2020-08-03 00:40:59,3,8,1652,0,0,659,0
2020-08-03 00:41:14,3,8,1654,0,0,660,0
2020-08-03 00:41:29,3,8,1655,0,0,660,0
2020-08-03 00:41:44,3,8,1656,0,0,660,0
2020-08-03 00:41:59,3,8,1657,0,0,660,0
2020-08-03 00:42:14,3,8,1661,0,0,661,0
2020-08-03 00:42:29,3,8,1661,0,0,661,0
2020-08-03 00:42:44,3,8,1662,0,0,661,0
2020-08-03 00:42:59,3,8,1665,0,0,663,0
2020-08-03 00:43:14,3,8,1666,0,0,663,0
2020-08-03 00:43:29,3,8,1667,0,0,664,0
2020-08-03 00:43:44,3,8,1667,0,0,664,0
2020-08-03 00:43:59,3,8,1668,0,0,664,0
2020-08-03 00:44:14,3,8,1668,0,0,666,0
2020-08-03 00:44:29,3,8,1668,0,0,667,0
2020-08-03 00:44:44,3,8,1669,0,0,668,0
2020-08-03 00:44:59,3,8,1673,0,0,669,0
2020-08-03 00:45:14,3,9,1673,0,0,669,0
2020-08-03 00:45:29,3,9,1674,0,0,669,0
2020-08-03 00:45:44,3,9,1675,0,0,669,0
2020-08-03 00:45:59,3,9,1675,0,0,669,0
2020-08-03 00:46:14,3,9,1675,0,0,669,0
2020-08-03 00:46:29,3,9,1676,0,0,669,0
2020-08-03 00:46:44,3,9,1678,0,0,669,0
2020-08-03 00:46:59,3,9,1680,0,0,670,0
2020-08-03 00:47:14,3,9,1680,0,0,671,0
2020-08-03 00:47:29,3,9,1682,0,0,672,0
2020-08-03 00:47:44,3,9,1683,0,0,671,0
2020-08-03 00:47:59,3,9,1684,0,0,671,0
2020-08-03 00:48:14,3,9,1684,0,0,671,0
2020-08-03 00:48:29,3,9,1685,0,0,671,0
2020-08-03 00:48:44,3,9,1688,0,0,671,0
2020-08-03 00:48:59,3,9,1689,0,0,672,0
2020-08-03 00:49:14,3,9,1690,0,0,672,0
2020-08-03 00:49:29,3,9,1691,0,0,673,0
2020-08-03 00:49:44,3,9,1692,0,0,673,0
2020-08-03 00:49:59,3,9,1694,0,0,673,0
2020-08-03 00:50:14,3,9,1694,0,0,674,0
2020-08-03 00:50:29,3,9,1694,0,0,674,0
2020-08-03 00:50:44,3,9,1695,0,0,676,0
2020-08-03 00:50:59,3,9,1696,0,0,676,0
2020-08-03 00:51:14,3,9,1699,0,0,676,0
2020-08-03 00:51:29,3,9,1700,0,0,676,0
2020-08-03 00:51:44,3,9,1702,0,0,676,0
2020-08-03 00:51:59,3,9,1702,0,0,677,0
2020-08-03 00:52:14,3,9,1702,0,0,678,0
2020-08-03 00:52:29,3,9,1703,0,0,678,0
2020-08-03 00:52:44,3,9,1703,0,0,678,0
2020-08-03 00:52:59,3,9,1705,0,0,678,0
2020-08-03 00:53:14,3,9,1705,0,0,678,0
2020-08-03 00:53:29,3,9,1705,0,0,679,0
2020-08-03 00:53:44,3,9,1705,0,0,679,0
2020-08-03 00:53:59,3,9,1705,0,0,679,0
2020-08-03 00:54:14,3,9,1705,0,0,680,0
2020-08-03 00:54:29,3,9,1705,0,0,680,0
2020-08-03 00:54:44,3,9,1706,0,0,680,0
2020-08-03 00:54:59,3,9,1707,0,0,680,0
2020-08-03 00:55:14,3,9,1708,0,0,681,0
2020-08-03 00:55:30,3,9,1709,0,0,681,0
2020-08-03 00:55:44,3,9,1712,0,0,681,0
2020-08-03 00:55:59,3,9,1713,0,0,681,0
2020-08-03 00:56:14,3,9,1713,0,0,682,0
2020-08-03 00:56:29,3,9,1715,0,0,683,0
2020-08-03 00:56:44,3,9,1716,0,0,683,0
2020-08-03 00:56:59,3,9,1716,0,0,683,0
2020-08-03 00:57:14,3,9,1716,0,0,683,0
2020-08-03 00:57:29,3,9,1717,0,0,683,0
2020-08-03 00:57:44,3,9,1718,0,0,683,0
2020-08-03 00:57:59,3,9,1719,0,0,683,0
2020-08-03 00:58:16,3,9,1719,0,0,685,0
2020-08-03 00:58:29,3,9,1721,0,0,686,0
2020-08-03 00:58:44,3,9,1722,0,0,686,0
2020-08-03 00:58:59,3,9,1725,0,0,686,0
2020-08-03 00:59:14,3,9,1726,0,0,686,0
2020-08-03 00:59:29,3,9,1729,0,0,686,0
2020-08-03 00:59:44,3,9,1730,0,0,686,0
2020-08-03 01:00:00,3,9,1731,0,0,686,0
2020-08-03 01:00:14,3,9,1731,0,0,687,0
2020-08-03 01:00:29,3,9,1732,0,0,688,0
2020-08-03 01:00:44,3,9,1733,0,0,688,0
2020-08-03 01:01:00,3,9,1735,0,0,688,0
2020-08-03 01:01:15,3,9,1736,0,0,688,0
2020-08-03 01:01:30,3,9,1738,0,0,689,0
2020-08-03 01:01:45,3,9,1738,0,0,691,0
2020-08-03 01:02:00,3,10,1739,0,0,691,0
2020-08-03 01:02:15,3,9,1740,0,0,694,0
2020-08-03 01:02:30,3,9,1740,0,0,694,0
2020-08-03 01:02:45,3,9,1740,0,0,695,0
2020-08-03 01:03:00,3,9,1740,0,0,695,0
2020-08-03 01:03:15,3,9,1744,0,0,695,0
2020-08-03 01:03:30,3,9,1746,0,0,695,0
2020-08-03 01:03:45,3,9,1748,0,0,695,0
2020-08-03 01:04:00,3,9,1749,0,0,696,0
2020-08-03 01:04:15,3,9,1750,0,0,697,0
2020-08-03 01:04:30,3,9,1751,0,0,698,0
2020-08-03 01:04:45,3,9,1753,0,0,698,0
2020-08-03 01:05:00,3,9,1754,0,0,698,0
2020-08-03 01:05:15,3,9,1754,0,0,698,0
2020-08-03 01:05:30,3,9,1755,0,0,698,0
2020-08-03 01:05:45,3,9,1756,0,0,698,0
2020-08-03 01:06:00,3,9,1756,0,0,698,0
2020-08-03 01:06:15,3,9,1756,0,0,698,0
2020-08-03 01:06:30,3,9,1757,0,0,698,0
2020-08-03 01:06:45,3,9,1758,0,0,698,0
2020-08-03 01:07:00,3,9,1759,0,0,698,0
2020-08-03 01:07:15,3,9,1760,0,0,698,0
2020-08-03 01:07:34,3,9,1763,0,0,698,0
2020-08-03 01:07:45,3,9,1765,0,0,698,0
2020-08-03 01:08:00,3,9,1766,0,0,698,0
2020-08-03 01:08:15,3,9,1768,0,0,698,0
2020-08-03 01:08:30,3,9,1769,0,0,698,0
2020-08-03 01:08:45,3,9,1769,0,0,698,0
2020-08-03 01:09:00,3,9,1770,0,0,698,0
2020-08-03 01:09:15,3,9,1770,0,0,699,0
2020-08-03 01:09:30,3,9,1770,0,0,699,0
2020-08-03 01:09:45,3,9,1771,0,0,699,0
2020-08-03 01:10:00,3,9,1771,0,0,700,0
2020-08-03 01:10:15,3,9,1773,0,0,700,0
2020-08-03 01:10:30,3,9,1773,0,0,700,0
2020-08-03 01:10:45,3,9,1773,0,0,700,0
2020-08-03 01:11:00,3,9,1773,0,0,701,0
2020-08-03 01:11:15,3,9,1775,0,0,701,0
2020-08-03 01:11:30,3,9,1776,0,0,701,0
2020-08-03 01:11:45,3,9,1776,0,0,701,0
2020-08-03 01:12:00,3,9,1778,0,0,701,0
2020-08-03 01:12:15,3,9,1778,0,0,702,0
2020-08-03 01:12:30,3,9,1778,0,0,703,0
2020-08-03 01:12:45,3,10,1779,0,0,704,0
2020-08-03 01:13:00,3,9,1781,0,0,704,0
2020-08-03 01:13:15,3,9,1782,0,0,705,0
2020-08-03 01:13:30,3,9,1783,0,0,707,0
2020-08-03 01:13:45,3,9,1783,0,0,708,0
2020-08-03 01:14:00,3,9,1785,0,0,708,0
2020-08-03 01:14:15,3,9,1785,0,0,708,0
2020-08-03 01:14:30,3,9,1787,0,0,708,0
2020-08-03 01:14:45,3,9,1787,0,0,708,0
2020-08-03 01:15:00,3,9,1788,0,0,709,0
2020-08-03 01:15:15,3,9,1789,0,0,709,0
2020-08-03 01:15:30,3,9,1788,0,0,710,0
2020-08-03 01:15:45,3,9,1788,0,0,710,0
2020-08-03 01:16:00,3,9,1790,0,0,711,0
2020-08-03 01:16:15,3,9,1792,0,0,711,0
2020-08-03 01:16:30,3,9,1793,0,0,711,0
