date,HAHA,LIKE,LOVE,SUPPORT,WOW,SORRY,ANGER
2020-09-01 22:50:21,1,2,3,1,495,1,297
2020-09-01 22:50:36,1,2,3,1,497,1,297
2020-09-01 22:50:51,1,2,3,1,497,1,297
2020-09-01 22:51:06,1,2,3,1,497,1,297
2020-09-01 22:51:21,1,2,3,1,497,1,297
2020-09-01 22:51:36,1,2,3,1,497,1,299
2020-09-01 22:51:51,1,2,3,1,498,1,299
2020-09-01 22:52:06,1,2,3,1,499,1,299
2020-09-01 22:52:21,1,2,3,1,499,1,299
2020-09-01 22:52:36,1,2,3,1,499,1,300
2020-09-01 22:52:51,1,2,3,1,500,1,300
2020-09-01 22:53:06,1,2,3,1,501,1,300
2020-09-01 22:53:21,1,2,3,1,502,1,300
2020-09-01 22:53:36,1,2,3,1,502,1,300
2020-09-01 22:53:51,1,2,3,1,502,1,300
2020-09-01 22:54:06,1,2,3,1,502,1,300
2020-09-01 22:54:21,1,2,3,1,502,1,300
2020-09-01 22:54:36,1,2,3,1,503,1,301
2020-09-01 22:54:51,1,2,3,1,503,1,301
2020-09-01 22:55:06,1,2,3,1,503,1,301
2020-09-01 22:55:21,1,2,3,1,503,1,301
2020-09-01 22:55:36,1,2,3,1,503,1,301
2020-09-01 22:55:51,1,2,3,1,504,1,301
2020-09-01 22:56:06,1,2,3,1,504,1,301
2020-09-01 22:56:21,1,2,3,1,504,1,302
2020-09-01 22:56:36,1,2,3,1,505,1,302
2020-09-01 22:56:51,1,2,3,1,505,1,302
2020-09-01 22:57:06,1,2,3,1,506,1,302
2020-09-01 22:57:21,1,2,3,1,506,1,302
2020-09-01 22:57:36,1,2,3,1,506,1,303
2020-09-01 22:57:51,1,2,3,1,506,1,303
2020-09-01 22:58:06,1,2,3,1,506,1,303
2020-09-01 22:58:21,1,2,3,1,506,1,304
2020-09-01 22:58:36,1,2,3,1,507,1,304
2020-09-01 22:58:51,1,2,3,1,509,1,305
2020-09-01 22:59:06,1,2,3,1,510,1,307
2020-09-01 22:59:21,1,2,3,1,510,1,307
2020-09-01 22:59:36,1,2,3,1,511,1,307
2020-09-01 22:59:51,1,2,3,1,511,1,307
2020-09-01 23:00:06,1,2,3,1,512,1,309
2020-09-01 23:00:21,1,2,3,1,512,1,309
2020-09-01 23:00:36,1,2,3,1,512,1,309
2020-09-01 23:00:51,1,2,3,1,513,1,309
2020-09-01 23:01:06,1,2,3,1,513,1,309
2020-09-01 23:01:21,1,2,3,1,514,1,311
2020-09-01 23:01:36,1,2,3,1,515,1,311
2020-09-01 23:01:51,1,2,3,1,515,1,311
2020-09-01 23:02:06,1,2,3,1,515,1,311
2020-09-01 23:02:21,1,2,3,1,516,1,311
2020-09-01 23:02:36,1,2,3,1,516,1,311
2020-09-01 23:02:51,1,2,3,1,516,1,311
2020-09-01 23:03:06,1,2,3,1,516,1,311
2020-09-01 23:03:40,1,2,3,1,517,1,312
2020-09-01 23:03:40,1,2,3,1,517,1,312
2020-09-01 23:03:51,1,2,3,1,517,1,314
2020-09-01 23:04:06,1,2,3,1,517,1,314
2020-09-01 23:04:21,1,2,3,1,517,1,314
2020-09-01 23:04:36,1,2,3,1,517,1,314
2020-09-01 23:04:51,1,2,3,1,517,1,314
2020-09-01 23:05:06,1,2,3,1,517,1,315
2020-09-01 23:05:21,1,2,3,1,517,1,315
2020-09-01 23:05:36,1,2,3,1,517,1,315
2020-09-01 23:05:51,1,2,3,1,517,1,315
2020-09-01 23:06:30,1,2,3,1,518,1,316
2020-09-01 23:06:30,1,2,3,1,518,1,316
2020-09-01 23:06:36,1,2,3,1,518,1,316
2020-09-01 23:06:51,1,2,3,1,519,1,317
2020-09-01 23:07:06,1,2,3,1,521,1,317
2020-09-01 23:07:21,1,2,3,1,522,1,317
2020-09-01 23:07:36,1,2,3,1,523,1,317
2020-09-01 23:07:51,1,2,3,1,524,1,317
2020-09-01 23:08:06,1,2,3,1,524,1,317
2020-09-01 23:08:21,1,2,3,1,524,1,317
2020-09-01 23:08:36,1,2,3,1,524,1,317
2020-09-01 23:08:51,1,2,3,1,525,1,317
2020-09-01 23:09:06,1,2,3,1,526,1,317
2020-09-01 23:09:21,1,2,3,1,527,1,317
2020-09-01 23:09:36,1,2,3,1,527,1,317
2020-09-01 23:09:51,1,2,3,1,527,1,317
2020-09-01 23:10:06,1,2,3,1,527,1,317
2020-09-01 23:10:21,1,2,3,1,527,1,317
2020-09-01 23:10:36,1,2,3,1,527,1,317
2020-09-01 23:10:51,1,2,3,1,528,1,317
2020-09-01 23:11:06,1,2,3,1,527,1,318
2020-09-01 23:11:21,1,2,3,1,527,1,318
2020-09-01 23:11:36,1,2,3,1,528,1,318
2020-09-01 23:11:51,1,2,3,1,528,1,318
2020-09-01 23:12:06,1,2,3,1,528,1,318
2020-09-01 23:12:21,1,2,3,1,528,1,318
2020-09-01 23:12:36,1,2,3,1,528,1,318
2020-09-01 23:12:51,1,2,3,1,528,1,318
2020-09-01 23:13:07,1,2,3,1,529,1,318
2020-09-01 23:13:22,1,2,3,1,530,1,318
2020-09-01 23:13:37,1,2,3,1,530,1,318
2020-09-01 23:13:52,1,2,3,1,530,1,318
2020-09-01 23:14:07,1,2,3,1,530,1,318
2020-09-01 23:14:22,1,2,3,1,530,1,318
2020-09-01 23:14:37,1,2,3,1,530,1,318
2020-09-01 23:14:52,1,2,3,1,530,1,319
2020-09-01 23:15:07,1,2,3,1,530,1,319
2020-09-01 23:15:22,1,2,3,1,531,1,320
2020-09-01 23:15:37,1,2,3,1,531,1,321
2020-09-01 23:15:52,1,2,3,1,531,1,321
2020-09-01 23:16:07,1,2,3,1,531,1,321
2020-09-01 23:16:22,1,2,3,1,532,1,321
2020-09-01 23:16:37,1,2,3,1,532,1,321
2020-09-01 23:16:52,1,2,3,1,533,1,322
2020-09-01 23:17:07,1,2,3,1,533,1,322
2020-09-01 23:17:22,1,2,3,1,535,1,322
2020-09-01 23:17:37,1,2,3,1,535,1,322
2020-09-01 23:17:52,1,2,3,1,535,1,322
2020-09-01 23:18:07,1,2,3,1,535,1,322
2020-09-01 23:18:22,1,2,3,1,535,1,322
2020-09-01 23:18:37,1,2,3,1,535,1,322
2020-09-01 23:18:52,1,2,3,1,535,1,323
2020-09-01 23:19:07,1,2,3,1,535,1,323
2020-09-01 23:19:22,1,2,3,1,535,1,323
2020-09-01 23:19:37,1,2,3,1,535,1,323
2020-09-01 23:19:52,1,2,3,1,535,1,323
2020-09-01 23:20:07,1,2,3,1,535,1,323
2020-09-01 23:20:22,1,2,3,1,535,1,323
2020-09-01 23:20:37,1,2,3,1,535,1,323
2020-09-01 23:20:52,1,2,3,1,535,1,323
2020-09-01 23:21:07,1,2,3,1,535,1,323
2020-09-01 23:21:22,1,2,3,1,536,1,323
2020-09-01 23:21:37,1,2,3,1,536,1,323
2020-09-01 23:21:52,1,2,3,1,538,1,323
2020-09-01 23:22:07,1,2,3,1,538,1,323
2020-09-01 23:22:22,1,2,3,1,538,1,323
2020-09-01 23:22:37,1,2,3,1,538,1,323
2020-09-01 23:22:52,1,2,3,1,539,1,323
2020-09-01 23:23:07,1,2,3,1,539,1,323
2020-09-01 23:23:22,1,2,3,1,540,1,323
2020-09-01 23:23:37,1,2,3,1,541,1,323
2020-09-01 23:23:52,1,2,3,1,541,1,323
2020-09-01 23:24:07,1,2,3,1,541,1,323
2020-09-01 23:24:22,1,2,3,1,541,1,323
2020-09-01 23:24:37,1,2,3,1,541,1,324
2020-09-01 23:24:52,1,2,3,1,542,1,324
2020-09-01 23:25:07,1,2,3,1,542,1,324
2020-09-01 23:25:22,1,2,3,1,542,1,324
2020-09-01 23:25:37,1,2,3,1,543,1,324
2020-09-01 23:25:52,1,2,3,1,543,1,324
2020-09-01 23:26:07,1,2,3,1,543,1,324
2020-09-01 23:26:22,1,2,3,1,543,1,324
2020-09-01 23:26:37,1,2,3,1,543,1,324
2020-09-01 23:26:52,1,2,3,1,543,1,324
2020-09-01 23:27:07,1,2,3,1,544,1,324
2020-09-01 23:27:22,1,2,3,1,546,1,324
2020-09-01 23:27:37,1,2,3,1,547,1,324
2020-09-01 23:27:52,1,2,3,1,547,1,324
2020-09-01 23:28:07,1,2,3,1,548,1,324
2020-09-01 23:28:22,1,2,3,1,548,1,324
2020-09-01 23:28:37,1,2,3,1,548,1,324
2020-09-01 23:28:52,1,2,3,1,548,1,324
2020-09-01 23:29:07,1,2,3,1,550,1,324
2020-09-01 23:29:22,1,2,3,1,550,1,324
2020-09-01 23:29:37,1,2,3,1,550,1,324
2020-09-01 23:29:52,1,2,3,1,551,1,324
2020-09-01 23:30:07,1,2,3,1,551,1,324
2020-09-01 23:30:22,1,2,3,1,551,1,324
2020-09-01 23:30:37,1,2,3,1,551,1,325
2020-09-01 23:30:52,1,2,3,1,551,1,325
2020-09-01 23:31:07,1,2,3,1,551,1,325
2020-09-01 23:31:22,1,2,3,1,551,1,325
2020-09-01 23:31:37,1,2,3,1,551,1,326
2020-09-01 23:31:52,1,2,3,1,551,1,326
2020-09-01 23:32:07,1,2,3,1,551,1,326
2020-09-01 23:32:22,1,2,3,1,551,1,326
2020-09-01 23:32:37,1,2,3,1,551,1,326
2020-09-01 23:32:52,1,2,3,1,551,1,326
2020-09-01 23:33:07,1,2,3,1,551,1,326
2020-09-01 23:33:22,1,2,3,1,551,1,326
2020-09-01 23:33:37,1,2,3,1,551,1,326
2020-09-01 23:33:52,1,2,3,1,551,1,326
2020-09-01 23:34:07,1,2,3,1,552,1,326
2020-09-01 23:34:22,1,2,3,1,552,1,326
2020-09-01 23:34:57,1,2,3,1,552,1,327
2020-09-01 23:34:57,1,2,3,1,552,1,327
2020-09-01 23:35:07,1,2,3,1,552,1,327
2020-09-01 23:35:22,1,2,3,1,552,1,327
2020-09-01 23:35:37,1,2,3,1,552,1,327
2020-09-01 23:35:52,1,2,3,1,553,1,327
2020-09-01 23:36:07,1,2,3,1,553,1,327
2020-09-01 23:36:22,1,2,3,1,553,1,328
2020-09-01 23:36:37,1,2,3,1,553,1,328
2020-09-01 23:36:52,1,2,3,1,553,1,328
2020-09-01 23:37:07,1,2,3,1,553,1,328
2020-09-01 23:37:22,1,2,3,1,555,1,328
2020-09-01 23:37:37,1,2,3,1,555,1,328
2020-09-01 23:37:52,1,2,3,1,556,1,328
2020-09-01 23:38:07,1,2,3,1,556,1,328
2020-09-01 23:38:22,1,2,3,1,556,1,328
2020-09-01 23:38:37,1,2,3,1,556,1,328
2020-09-01 23:38:52,1,2,3,1,557,1,328
2020-09-01 23:39:07,1,2,3,1,557,1,328
2020-09-01 23:39:22,1,2,3,1,557,1,328
2020-09-01 23:39:37,1,2,3,1,557,1,328
2020-09-01 23:39:52,1,2,3,1,557,1,328
2020-09-01 23:40:07,1,2,3,1,557,1,328
2020-09-01 23:40:22,1,2,3,1,559,1,328
2020-09-01 23:40:37,1,2,3,1,559,1,328
2020-09-01 23:40:52,1,2,3,1,559,1,328
2020-09-01 23:41:07,1,2,3,1,560,1,328
2020-09-01 23:41:22,1,2,3,1,560,1,329
2020-09-01 23:41:37,1,2,3,1,561,1,328
2020-09-01 23:41:52,1,2,3,1,561,1,328
2020-09-01 23:42:08,1,2,3,1,561,1,328
2020-09-01 23:42:22,1,2,3,1,561,1,329
2020-09-01 23:42:37,1,2,3,1,561,1,329
2020-09-01 23:42:52,1,2,3,1,562,1,329
2020-09-01 23:43:07,1,2,3,1,562,1,329
2020-09-01 23:43:22,1,2,3,1,563,1,329
2020-09-01 23:43:37,1,2,3,1,563,1,329
2020-09-01 23:43:53,1,2,3,1,563,1,329
2020-09-01 23:44:08,1,2,3,1,564,1,329
2020-09-01 23:44:23,1,2,3,1,565,1,329
2020-09-01 23:44:38,1,2,3,1,565,1,329
2020-09-01 23:44:53,1,2,3,1,565,1,329
2020-09-01 23:45:08,1,2,3,1,565,1,329
2020-09-01 23:45:23,1,2,3,1,565,1,330
2020-09-01 23:45:38,1,2,3,1,565,1,330
2020-09-01 23:45:53,1,2,3,1,565,1,330
2020-09-01 23:46:08,1,2,3,1,565,1,330
2020-09-01 23:46:23,1,2,3,1,565,1,330
2020-09-01 23:46:38,1,2,3,1,565,1,330
2020-09-01 23:46:53,1,2,3,1,565,1,330
2020-09-01 23:47:08,1,2,3,1,566,1,330
2020-09-01 23:47:23,1,2,3,1,566,1,330
2020-09-01 23:47:38,1,2,3,1,566,1,330
2020-09-01 23:47:53,1,2,3,1,567,1,330
2020-09-01 23:48:08,1,2,3,1,567,1,330
2020-09-01 23:48:23,1,2,3,1,567,1,331
2020-09-01 23:48:38,1,2,3,1,567,1,331
2020-09-01 23:48:53,1,2,3,1,567,1,331
2020-09-01 23:49:08,1,2,3,1,567,1,331
2020-09-01 23:49:23,1,2,3,1,567,1,331
2020-09-01 23:49:38,1,2,3,1,567,1,331
2020-09-01 23:49:53,1,2,3,1,567,1,331
2020-09-01 23:50:08,1,2,3,1,567,1,331
2020-09-01 23:50:23,1,2,3,1,568,1,331
2020-09-01 23:50:38,1,2,3,1,568,1,331
2020-09-01 23:50:53,1,2,3,1,569,1,331
2020-09-01 23:51:08,1,2,3,1,569,1,331
2020-09-01 23:51:23,1,2,3,1,569,1,332
2020-09-01 23:51:38,1,2,3,1,570,1,332
2020-09-01 23:51:53,1,2,3,1,570,1,332
2020-09-01 23:52:08,1,2,3,1,570,1,332
2020-09-01 23:52:23,1,2,3,1,570,1,332
2020-09-01 23:52:38,1,2,3,1,570,1,332
2020-09-01 23:52:53,1,2,3,1,571,1,333
2020-09-01 23:53:08,1,2,3,1,571,1,334
2020-09-01 23:53:23,1,2,3,1,571,1,334
2020-09-01 23:53:38,1,2,3,1,572,1,334
2020-09-01 23:53:53,1,2,3,1,572,1,334
2020-09-01 23:54:08,1,2,3,1,572,1,334
2020-09-01 23:54:23,1,2,3,1,572,1,334
2020-09-01 23:54:38,1,2,3,1,572,1,334
2020-09-01 23:54:53,1,2,3,1,572,1,334
2020-09-01 23:55:08,1,2,3,1,572,1,334
2020-09-01 23:55:23,1,2,3,1,572,1,334
2020-09-01 23:55:38,1,2,3,1,572,1,334
2020-09-01 23:55:53,1,2,3,1,572,1,335
2020-09-01 23:56:08,1,2,3,1,572,1,335
2020-09-01 23:56:23,1,2,3,1,572,1,335
2020-09-01 23:56:38,1,2,3,1,572,1,336
2020-09-01 23:56:53,1,2,3,1,572,1,336
2020-09-01 23:57:08,1,2,3,1,572,1,336
2020-09-01 23:57:23,1,2,3,1,572,1,336
2020-09-01 23:57:38,1,2,3,1,572,1,336
2020-09-01 23:57:53,1,2,3,1,574,1,337
2020-09-01 23:58:08,1,2,3,1,574,1,337
2020-09-01 23:58:23,1,2,3,1,574,1,337
2020-09-01 23:58:38,1,2,3,1,574,1,337
2020-09-01 23:58:53,1,2,3,1,574,1,338
2020-09-01 23:59:08,1,2,3,1,574,1,338
2020-09-01 23:59:23,1,2,3,1,574,1,338
2020-09-01 23:59:38,1,2,3,1,574,1,338
2020-09-01 23:59:54,1,2,3,1,574,1,338
2020-09-02 00:00:08,1,2,3,1,574,1,338
2020-09-02 00:00:23,1,2,3,1,574,1,338
2020-09-02 00:00:38,1,2,3,1,574,1,338
2020-09-02 00:00:53,1,2,3,1,574,1,339
2020-09-02 00:01:08,1,2,3,1,574,1,339
2020-09-02 00:01:23,1,2,3,1,574,1,340
2020-09-02 00:01:38,1,2,3,1,574,1,340
2020-09-02 00:01:53,1,2,3,1,574,1,340
2020-09-02 00:02:08,1,2,3,1,574,1,340
2020-09-02 00:02:23,1,2,3,1,575,1,340
2020-09-02 00:02:38,1,2,3,1,576,1,340
2020-09-02 00:02:53,1,2,3,1,577,1,340
2020-09-02 00:03:08,1,2,3,1,577,1,341
2020-09-02 00:03:23,1,2,3,1,577,1,341
2020-09-02 00:03:38,1,2,3,1,577,1,341
2020-09-02 00:03:53,1,2,3,1,577,1,341
2020-09-02 00:04:08,1,2,3,1,577,1,341
2020-09-02 00:04:23,1,2,3,1,577,1,341
2020-09-02 00:04:38,1,2,3,1,577,1,341
2020-09-02 00:04:53,1,2,3,1,578,1,341
2020-09-02 00:05:09,1,2,3,1,579,1,342
2020-09-02 00:05:25,1,2,3,1,579,1,342
2020-09-02 00:05:39,1,2,3,1,580,1,342
2020-09-02 00:05:55,1,2,3,1,580,1,343
2020-09-02 00:06:08,1,2,3,1,580,1,344
2020-09-02 00:06:23,1,2,3,1,580,1,344
2020-09-02 00:06:38,1,2,3,1,580,1,344
2020-09-02 00:06:53,1,2,3,1,580,1,344
2020-09-02 00:07:09,1,2,3,1,581,1,344
2020-09-02 00:07:25,1,2,3,1,581,1,344
2020-09-02 00:07:39,1,2,3,1,581,1,344
2020-09-02 00:07:54,1,2,3,1,582,1,344
2020-09-02 00:08:09,1,2,3,1,582,1,344
2020-09-02 00:08:23,1,2,3,1,582,1,344
2020-09-02 00:08:38,1,2,3,1,583,1,344
2020-09-02 00:08:53,1,2,3,1,583,1,344
2020-09-02 00:09:08,1,2,3,1,583,1,344
2020-09-02 00:09:23,1,2,3,1,583,1,345
2020-09-02 00:09:38,1,2,3,1,583,1,346
2020-09-02 00:09:53,1,2,3,1,583,1,346
2020-09-02 00:10:10,1,2,3,1,583,1,346
2020-09-02 00:10:23,1,2,3,1,583,1,346
2020-09-02 00:10:39,1,2,3,1,583,1,346
2020-09-02 00:10:54,1,2,3,1,583,1,347
2020-09-02 00:11:08,1,2,3,1,583,1,347
2020-09-02 00:11:23,1,2,3,1,583,1,347
2020-09-02 00:11:38,1,2,3,1,583,1,347
2020-09-02 00:11:53,1,2,3,1,583,1,347
2020-09-02 00:12:09,1,2,3,1,585,1,347
2020-09-02 00:12:23,1,2,3,1,585,1,347
2020-09-02 00:12:38,1,2,3,1,586,1,347
2020-09-02 00:12:53,1,2,3,1,586,1,347
2020-09-02 00:13:09,1,2,3,1,586,1,347
2020-09-02 00:13:24,1,2,3,1,587,1,347
2020-09-02 00:13:39,1,2,3,1,587,1,347
2020-09-02 00:13:54,1,2,3,1,587,1,348
2020-09-02 00:14:09,1,2,3,1,587,1,348
2020-09-02 00:14:24,1,2,3,1,587,1,348
2020-09-02 00:14:39,1,2,3,1,588,1,348
2020-09-02 00:14:54,1,2,3,1,588,1,348
2020-09-02 00:15:09,1,2,3,1,588,1,348
2020-09-02 00:15:24,1,2,3,1,588,1,349
2020-09-02 00:15:39,1,2,3,1,588,1,349
2020-09-02 00:15:54,1,2,3,1,588,1,349
2020-09-02 00:16:09,1,2,3,1,588,1,349
2020-09-02 00:16:24,1,2,3,1,588,1,350
2020-09-02 00:16:39,1,2,3,1,588,1,350
2020-09-02 00:16:54,1,2,3,1,589,1,350
2020-09-02 00:17:09,1,2,3,1,589,1,350
2020-09-02 00:17:24,1,2,3,1,589,1,351
2020-09-02 00:17:39,1,2,3,1,589,1,351
2020-09-02 00:17:54,1,2,3,1,589,1,351
2020-09-02 00:18:09,1,2,3,1,589,1,351
2020-09-02 00:18:24,1,2,3,1,589,1,351
2020-09-02 00:18:39,1,2,3,1,592,1,351
2020-09-02 00:18:54,1,2,3,1,592,1,351
2020-09-02 00:19:09,1,2,3,1,592,1,351
2020-09-02 00:19:24,1,2,3,1,592,1,351
2020-09-02 00:19:39,1,2,3,1,592,1,351
2020-09-02 00:19:54,1,2,3,1,592,1,352
2020-09-02 00:20:09,1,2,3,1,593,1,354
2020-09-02 00:20:24,1,2,3,1,593,1,354
2020-09-02 00:20:39,1,2,3,1,594,1,355
2020-09-02 00:20:54,1,2,3,1,594,1,355
2020-09-02 00:21:09,1,2,3,1,594,1,355
2020-09-02 00:21:24,1,2,3,1,594,1,356
2020-09-02 00:21:39,1,2,3,1,594,1,356
2020-09-02 00:21:54,1,2,3,1,594,1,356
2020-09-02 00:22:10,1,2,3,1,594,1,356
2020-09-02 00:22:24,1,2,3,1,594,1,356
2020-09-02 00:22:39,1,2,3,1,594,1,357
2020-09-02 00:22:54,1,2,3,1,594,1,357
2020-09-02 00:23:09,1,2,3,1,595,1,359
2020-09-02 00:23:24,1,2,3,1,595,1,359
2020-09-02 00:23:39,1,2,3,1,595,1,359
2020-09-02 00:23:54,1,2,3,1,596,1,359
2020-09-02 00:24:09,1,2,3,1,597,1,360
2020-09-02 00:24:24,1,2,3,1,597,1,360
2020-09-02 00:24:39,1,2,3,1,597,1,360
2020-09-02 00:24:54,1,2,3,1,597,1,360
2020-09-02 00:25:09,1,2,3,1,598,1,360
2020-09-02 00:25:24,1,2,3,1,598,1,360
2020-09-02 00:25:39,1,2,3,1,598,1,360
2020-09-02 00:25:54,1,2,3,1,598,1,360
2020-09-02 00:26:09,1,2,3,1,598,1,360
2020-09-02 00:26:24,1,2,3,1,598,1,360
2020-09-02 00:26:39,1,2,3,1,598,1,360
2020-09-02 00:26:54,1,2,3,1,598,1,360
2020-09-02 00:27:09,1,2,3,1,598,1,360
2020-09-02 00:27:24,1,2,3,1,598,1,360
2020-09-02 00:27:39,1,2,3,1,598,1,361
2020-09-02 00:27:54,1,2,3,1,598,1,361
2020-09-02 00:28:09,1,2,3,1,598,1,361
2020-09-02 00:28:24,1,2,3,1,598,1,361
2020-09-02 00:28:39,1,2,3,1,598,1,362
2020-09-02 00:28:54,1,2,3,1,598,1,362
2020-09-02 00:29:09,1,2,3,1,598,1,362
2020-09-02 00:29:24,1,2,3,1,598,1,362
2020-09-02 00:29:39,1,2,3,1,598,1,362
2020-09-02 00:29:54,1,2,3,1,599,1,362
2020-09-02 00:30:09,1,2,3,1,599,1,362
2020-09-02 00:30:24,1,2,3,1,599,1,363
2020-09-02 00:30:39,1,2,3,1,600,1,362
2020-09-02 00:30:54,1,2,3,1,600,1,362
2020-09-02 00:31:09,1,2,3,1,600,1,362
2020-09-02 00:31:24,1,2,3,1,600,1,362
2020-09-02 00:31:39,1,2,3,1,600,1,362
2020-09-02 00:31:54,1,2,3,1,600,1,362
2020-09-02 00:32:09,1,2,3,1,600,1,362
2020-09-02 00:32:24,1,2,3,1,600,1,362
2020-09-02 00:32:39,1,2,3,1,600,1,362
2020-09-02 00:32:54,1,2,3,1,600,1,362
2020-09-02 00:33:09,1,2,3,1,600,1,363
2020-09-02 00:33:24,1,2,3,1,600,1,363
2020-09-02 00:33:39,1,2,3,1,600,1,364
2020-09-02 00:33:54,1,2,3,1,600,1,364
2020-09-02 00:34:09,1,2,3,1,600,1,364
2020-09-02 00:34:24,1,2,3,1,600,1,364
2020-09-02 00:34:39,1,2,3,1,600,1,364
2020-09-02 00:34:54,1,2,3,1,600,1,364
2020-09-02 00:35:09,1,2,3,1,600,1,364
2020-09-02 00:35:24,1,2,3,1,600,1,364
2020-09-02 00:35:39,1,2,3,1,601,1,364
2020-09-02 00:35:54,1,2,3,1,601,1,364
2020-09-02 00:36:09,1,2,3,1,601,1,364
2020-09-02 00:36:24,1,2,3,1,602,1,364
2020-09-02 00:36:39,1,2,3,1,602,1,364
2020-09-02 00:36:54,1,2,3,1,603,1,364
2020-09-02 00:37:09,1,2,3,1,603,1,364
2020-09-02 00:37:24,1,2,3,1,603,1,365
2020-09-02 00:37:39,1,2,3,1,604,1,365
2020-09-02 00:37:54,1,2,3,1,604,1,365
2020-09-02 00:38:09,1,2,3,1,604,1,365
2020-09-02 00:38:24,1,2,3,1,604,1,365
2020-09-02 00:38:39,1,2,3,1,604,1,365
2020-09-02 00:38:54,1,2,3,1,604,1,365
2020-09-02 00:39:09,1,2,3,1,604,1,365
2020-09-02 00:39:24,1,2,3,1,604,1,365
2020-09-02 00:39:39,1,2,3,1,604,1,365
2020-09-02 00:39:54,1,2,3,1,604,1,365
2020-09-02 00:40:09,1,2,3,1,604,1,365
2020-09-02 00:40:24,1,2,3,1,604,1,366
2020-09-02 00:40:39,1,2,3,1,605,1,366
2020-09-02 00:40:54,1,2,3,1,605,1,366
2020-09-02 00:41:09,1,2,3,1,605,1,366
2020-09-02 00:41:24,1,2,3,1,606,1,366
2020-09-02 00:41:39,1,2,3,1,606,1,366
2020-09-02 00:41:54,1,2,3,1,607,1,366
2020-09-02 00:42:09,1,2,3,1,607,1,366
2020-09-02 00:42:24,1,2,3,1,607,1,366
2020-09-02 00:42:39,1,2,3,1,607,1,366
2020-09-02 00:42:54,1,2,3,1,607,1,366
2020-09-02 00:43:10,1,2,3,1,607,1,366
2020-09-02 00:43:25,1,2,3,1,607,1,366
2020-09-02 00:43:40,1,2,3,1,608,1,366
2020-09-02 00:43:55,1,2,3,1,608,1,366
2020-09-02 00:44:10,1,2,3,1,608,1,366
2020-09-02 00:44:25,1,2,3,1,608,1,366
2020-09-02 00:44:40,1,2,3,1,608,1,366
2020-09-02 00:44:55,1,2,3,1,609,1,366
2020-09-02 00:45:10,1,2,3,1,609,1,366
