id,id_disputa,date,HAHA,LIKE,LOVE,SUPPORT,WOW,SORRY,ANGER
18831,4,"2020-09-01 23:07:51",1,2,3,1,524,1,317
18832,4,"2020-09-01 23:08:06",1,2,3,1,524,1,317
18833,4,"2020-09-01 23:08:21",1,2,3,1,524,1,317
18834,4,"2020-09-01 23:08:36",1,2,3,1,524,1,317
18835,4,"2020-09-01 23:08:51",1,2,3,1,525,1,317
18836,4,"2020-09-01 23:09:06",1,2,3,1,526,1,317
18837,4,"2020-09-01 23:09:21",1,2,3,1,527,1,317
18838,4,"2020-09-01 23:09:36",1,2,3,1,527,1,317
18839,4,"2020-09-01 23:09:51",1,2,3,1,527,1,317
18840,4,"2020-09-01 23:10:06",1,2,3,1,527,1,317
18841,4,"2020-09-01 23:10:21",1,2,3,1,527,1,317
18842,4,"2020-09-01 23:10:36",1,2,3,1,527,1,317
18843,4,"2020-09-01 23:10:51",1,2,3,1,528,1,317
18844,4,"2020-09-01 23:11:06",1,2,3,1,527,1,318
18845,4,"2020-09-01 23:11:21",1,2,3,1,527,1,318
18846,4,"2020-09-01 23:11:36",1,2,3,1,528,1,318
18847,4,"2020-09-01 23:11:51",1,2,3,1,528,1,318
18848,4,"2020-09-01 23:12:06",1,2,3,1,528,1,318
18849,4,"2020-09-01 23:12:21",1,2,3,1,528,1,318
18850,4,"2020-09-01 23:12:36",1,2,3,1,528,1,318
18851,4,"2020-09-01 23:12:51",1,2,3,1,528,1,318
18852,4,"2020-09-01 23:13:07",1,2,3,1,529,1,318
18853,4,"2020-09-01 23:13:22",1,2,3,1,530,1,318
18854,4,"2020-09-01 23:13:37",1,2,3,1,530,1,318
18855,4,"2020-09-01 23:13:52",1,2,3,1,530,1,318
18856,4,"2020-09-01 23:14:07",1,2,3,1,530,1,318
18857,4,"2020-09-01 23:14:22",1,2,3,1,530,1,318
18858,4,"2020-09-01 23:14:37",1,2,3,1,530,1,318
18859,4,"2020-09-01 23:14:52",1,2,3,1,530,1,319
18860,4,"2020-09-01 23:15:07",1,2,3,1,530,1,319
18861,4,"2020-09-01 23:15:22",1,2,3,1,531,1,320
18862,4,"2020-09-01 23:15:37",1,2,3,1,531,1,321
18863,4,"2020-09-01 23:15:52",1,2,3,1,531,1,321
18864,4,"2020-09-01 23:16:07",1,2,3,1,531,1,321
18865,4,"2020-09-01 23:16:22",1,2,3,1,532,1,321
18866,4,"2020-09-01 23:16:37",1,2,3,1,532,1,321
18867,4,"2020-09-01 23:16:52",1,2,3,1,533,1,322
18868,4,"2020-09-01 23:17:07",1,2,3,1,533,1,322
18869,4,"2020-09-01 23:17:22",1,2,3,1,535,1,322
18870,4,"2020-09-01 23:17:37",1,2,3,1,535,1,322
18871,4,"2020-09-01 23:17:52",1,2,3,1,535,1,322
18872,4,"2020-09-01 23:18:07",1,2,3,1,535,1,322
18873,4,"2020-09-01 23:18:22",1,2,3,1,535,1,322
18874,4,"2020-09-01 23:18:37",1,2,3,1,535,1,322
18875,4,"2020-09-01 23:18:52",1,2,3,1,535,1,323
18876,4,"2020-09-01 23:19:07",1,2,3,1,535,1,323
18877,4,"2020-09-01 23:19:22",1,2,3,1,535,1,323
18878,4,"2020-09-01 23:19:37",1,2,3,1,535,1,323
18879,4,"2020-09-01 23:19:52",1,2,3,1,535,1,323
18880,4,"2020-09-01 23:20:07",1,2,3,1,535,1,323
18881,4,"2020-09-01 23:20:22",1,2,3,1,535,1,323
18882,4,"2020-09-01 23:20:37",1,2,3,1,535,1,323
18883,4,"2020-09-01 23:20:52",1,2,3,1,535,1,323
18884,4,"2020-09-01 23:21:07",1,2,3,1,535,1,323
18885,4,"2020-09-01 23:21:22",1,2,3,1,536,1,323
18886,4,"2020-09-01 23:21:37",1,2,3,1,536,1,323
18887,4,"2020-09-01 23:21:52",1,2,3,1,538,1,323
18888,4,"2020-09-01 23:22:07",1,2,3,1,538,1,323
18889,4,"2020-09-01 23:22:22",1,2,3,1,538,1,323
18890,4,"2020-09-01 23:22:37",1,2,3,1,538,1,323
18891,4,"2020-09-01 23:22:52",1,2,3,1,539,1,323
18892,4,"2020-09-01 23:23:07",1,2,3,1,539,1,323
18893,4,"2020-09-01 23:23:22",1,2,3,1,540,1,323
18894,4,"2020-09-01 23:23:37",1,2,3,1,541,1,323
18895,4,"2020-09-01 23:23:52",1,2,3,1,541,1,323
18896,4,"2020-09-01 23:24:07",1,2,3,1,541,1,323
18897,4,"2020-09-01 23:24:22",1,2,3,1,541,1,323
18898,4,"2020-09-01 23:24:37",1,2,3,1,541,1,324
18899,4,"2020-09-01 23:24:52",1,2,3,1,542,1,324
18900,4,"2020-09-01 23:25:07",1,2,3,1,542,1,324
18901,4,"2020-09-01 23:25:22",1,2,3,1,542,1,324
18902,4,"2020-09-01 23:25:37",1,2,3,1,543,1,324
18903,4,"2020-09-01 23:25:52",1,2,3,1,543,1,324
18904,4,"2020-09-01 23:26:07",1,2,3,1,543,1,324
18905,4,"2020-09-01 23:26:22",1,2,3,1,543,1,324
18906,4,"2020-09-01 23:26:37",1,2,3,1,543,1,324
18907,4,"2020-09-01 23:26:52",1,2,3,1,543,1,324
18908,4,"2020-09-01 23:27:07",1,2,3,1,544,1,324
18909,4,"2020-09-01 23:27:22",1,2,3,1,546,1,324
18910,4,"2020-09-01 23:27:37",1,2,3,1,547,1,324
18911,4,"2020-09-01 23:27:52",1,2,3,1,547,1,324
18912,4,"2020-09-01 23:28:07",1,2,3,1,548,1,324
18913,4,"2020-09-01 23:28:22",1,2,3,1,548,1,324
18914,4,"2020-09-01 23:28:37",1,2,3,1,548,1,324
18915,4,"2020-09-01 23:28:52",1,2,3,1,548,1,324
18916,4,"2020-09-01 23:29:07",1,2,3,1,550,1,324
18917,4,"2020-09-01 23:29:22",1,2,3,1,550,1,324
18918,4,"2020-09-01 23:29:37",1,2,3,1,550,1,324
18919,4,"2020-09-01 23:29:52",1,2,3,1,551,1,324
18920,4,"2020-09-01 23:30:07",1,2,3,1,551,1,324
18921,4,"2020-09-01 23:30:22",1,2,3,1,551,1,324
18922,4,"2020-09-01 23:30:37",1,2,3,1,551,1,325
18923,4,"2020-09-01 23:30:52",1,2,3,1,551,1,325
18924,4,"2020-09-01 23:31:07",1,2,3,1,551,1,325
18925,4,"2020-09-01 23:31:22",1,2,3,1,551,1,325
18926,4,"2020-09-01 23:31:37",1,2,3,1,551,1,326
18927,4,"2020-09-01 23:31:52",1,2,3,1,551,1,326
18928,4,"2020-09-01 23:32:07",1,2,3,1,551,1,326
18929,4,"2020-09-01 23:32:22",1,2,3,1,551,1,326
18930,4,"2020-09-01 23:32:37",1,2,3,1,551,1,326
18931,4,"2020-09-01 23:32:52",1,2,3,1,551,1,326
18932,4,"2020-09-01 23:33:07",1,2,3,1,551,1,326
18933,4,"2020-09-01 23:33:22",1,2,3,1,551,1,326
18934,4,"2020-09-01 23:33:37",1,2,3,1,551,1,326
18935,4,"2020-09-01 23:33:52",1,2,3,1,551,1,326
18936,4,"2020-09-01 23:34:07",1,2,3,1,552,1,326
18937,4,"2020-09-01 23:34:22",1,2,3,1,552,1,326
18938,4,"2020-09-01 23:34:57",1,2,3,1,552,1,327
18939,4,"2020-09-01 23:34:57",1,2,3,1,552,1,327
18940,4,"2020-09-01 23:35:07",1,2,3,1,552,1,327
18941,4,"2020-09-01 23:35:22",1,2,3,1,552,1,327
18942,4,"2020-09-01 23:35:37",1,2,3,1,552,1,327
18943,4,"2020-09-01 23:35:52",1,2,3,1,553,1,327
18944,4,"2020-09-01 23:36:07",1,2,3,1,553,1,327
18945,4,"2020-09-01 23:36:22",1,2,3,1,553,1,328
18946,4,"2020-09-01 23:36:37",1,2,3,1,553,1,328
18947,4,"2020-09-01 23:36:52",1,2,3,1,553,1,328
18948,4,"2020-09-01 23:37:07",1,2,3,1,553,1,328
18949,4,"2020-09-01 23:37:22",1,2,3,1,555,1,328
18950,4,"2020-09-01 23:37:37",1,2,3,1,555,1,328
18951,4,"2020-09-01 23:37:52",1,2,3,1,556,1,328
18952,4,"2020-09-01 23:38:07",1,2,3,1,556,1,328
18953,4,"2020-09-01 23:38:22",1,2,3,1,556,1,328
18954,4,"2020-09-01 23:38:37",1,2,3,1,556,1,328
18955,4,"2020-09-01 23:38:52",1,2,3,1,557,1,328
18956,4,"2020-09-01 23:39:07",1,2,3,1,557,1,328
18957,4,"2020-09-01 23:39:22",1,2,3,1,557,1,328
18958,4,"2020-09-01 23:39:37",1,2,3,1,557,1,328
18959,4,"2020-09-01 23:39:52",1,2,3,1,557,1,328
18960,4,"2020-09-01 23:40:07",1,2,3,1,557,1,328
18961,4,"2020-09-01 23:40:22",1,2,3,1,559,1,328
18962,4,"2020-09-01 23:40:37",1,2,3,1,559,1,328
18963,4,"2020-09-01 23:40:52",1,2,3,1,559,1,328
18964,4,"2020-09-01 23:41:07",1,2,3,1,560,1,328
18965,4,"2020-09-01 23:41:22",1,2,3,1,560,1,329
18966,4,"2020-09-01 23:41:37",1,2,3,1,561,1,328
18967,4,"2020-09-01 23:41:52",1,2,3,1,561,1,328
18968,4,"2020-09-01 23:42:08",1,2,3,1,561,1,328
18969,4,"2020-09-01 23:42:22",1,2,3,1,561,1,329
18970,4,"2020-09-01 23:42:37",1,2,3,1,561,1,329
18971,4,"2020-09-01 23:42:52",1,2,3,1,562,1,329
18972,4,"2020-09-01 23:43:07",1,2,3,1,562,1,329
18973,4,"2020-09-01 23:43:22",1,2,3,1,563,1,329
18974,4,"2020-09-01 23:43:37",1,2,3,1,563,1,329
18975,4,"2020-09-01 23:43:53",1,2,3,1,563,1,329
18976,4,"2020-09-01 23:44:08",1,2,3,1,564,1,329
18977,4,"2020-09-01 23:44:23",1,2,3,1,565,1,329
18978,4,"2020-09-01 23:44:38",1,2,3,1,565,1,329
18979,4,"2020-09-01 23:44:53",1,2,3,1,565,1,329
18980,4,"2020-09-01 23:45:08",1,2,3,1,565,1,329
18981,4,"2020-09-01 23:45:23",1,2,3,1,565,1,330
18982,4,"2020-09-01 23:45:38",1,2,3,1,565,1,330
18983,4,"2020-09-01 23:45:53",1,2,3,1,565,1,330
18984,4,"2020-09-01 23:46:08",1,2,3,1,565,1,330
18985,4,"2020-09-01 23:46:23",1,2,3,1,565,1,330
18986,4,"2020-09-01 23:46:38",1,2,3,1,565,1,330
18987,4,"2020-09-01 23:46:53",1,2,3,1,565,1,330
18988,4,"2020-09-01 23:47:08",1,2,3,1,566,1,330
18989,4,"2020-09-01 23:47:23",1,2,3,1,566,1,330
18990,4,"2020-09-01 23:47:38",1,2,3,1,566,1,330
18991,4,"2020-09-01 23:47:53",1,2,3,1,567,1,330
18992,4,"2020-09-01 23:48:08",1,2,3,1,567,1,330
18993,4,"2020-09-01 23:48:23",1,2,3,1,567,1,331
18994,4,"2020-09-01 23:48:38",1,2,3,1,567,1,331
18995,4,"2020-09-01 23:48:53",1,2,3,1,567,1,331
18996,4,"2020-09-01 23:49:08",1,2,3,1,567,1,331
18997,4,"2020-09-01 23:49:23",1,2,3,1,567,1,331
18998,4,"2020-09-01 23:49:38",1,2,3,1,567,1,331
18999,4,"2020-09-01 23:49:53",1,2,3,1,567,1,331
19000,4,"2020-09-01 23:50:08",1,2,3,1,567,1,331
19001,4,"2020-09-01 23:50:23",1,2,3,1,568,1,331
19002,4,"2020-09-01 23:50:38",1,2,3,1,568,1,331
19003,4,"2020-09-01 23:50:53",1,2,3,1,569,1,331
19004,4,"2020-09-01 23:51:08",1,2,3,1,569,1,331
19005,4,"2020-09-01 23:51:23",1,2,3,1,569,1,332
19006,4,"2020-09-01 23:51:38",1,2,3,1,570,1,332
19007,4,"2020-09-01 23:51:53",1,2,3,1,570,1,332
19008,4,"2020-09-01 23:52:08",1,2,3,1,570,1,332
19009,4,"2020-09-01 23:52:23",1,2,3,1,570,1,332
19010,4,"2020-09-01 23:52:38",1,2,3,1,570,1,332
19011,4,"2020-09-01 23:52:53",1,2,3,1,571,1,333
19012,4,"2020-09-01 23:53:08",1,2,3,1,571,1,334
19013,4,"2020-09-01 23:53:23",1,2,3,1,571,1,334
19014,4,"2020-09-01 23:53:38",1,2,3,1,572,1,334
19015,4,"2020-09-01 23:53:53",1,2,3,1,572,1,334
19016,4,"2020-09-01 23:54:08",1,2,3,1,572,1,334
19017,4,"2020-09-01 23:54:23",1,2,3,1,572,1,334
19018,4,"2020-09-01 23:54:38",1,2,3,1,572,1,334
19019,4,"2020-09-01 23:54:53",1,2,3,1,572,1,334
19020,4,"2020-09-01 23:55:08",1,2,3,1,572,1,334
19021,4,"2020-09-01 23:55:23",1,2,3,1,572,1,334
19022,4,"2020-09-01 23:55:38",1,2,3,1,572,1,334
19023,4,"2020-09-01 23:55:53",1,2,3,1,572,1,335
19024,4,"2020-09-01 23:56:08",1,2,3,1,572,1,335
19025,4,"2020-09-01 23:56:23",1,2,3,1,572,1,335
19026,4,"2020-09-01 23:56:38",1,2,3,1,572,1,336
19027,4,"2020-09-01 23:56:53",1,2,3,1,572,1,336
19028,4,"2020-09-01 23:57:08",1,2,3,1,572,1,336
19029,4,"2020-09-01 23:57:23",1,2,3,1,572,1,336
19030,4,"2020-09-01 23:57:38",1,2,3,1,572,1,336
19031,4,"2020-09-01 23:57:53",1,2,3,1,574,1,337
19032,4,"2020-09-01 23:58:08",1,2,3,1,574,1,337
19033,4,"2020-09-01 23:58:23",1,2,3,1,574,1,337
19034,4,"2020-09-01 23:58:38",1,2,3,1,574,1,337
19035,4,"2020-09-01 23:58:53",1,2,3,1,574,1,338
19036,4,"2020-09-01 23:59:08",1,2,3,1,574,1,338
19037,4,"2020-09-01 23:59:23",1,2,3,1,574,1,338
19038,4,"2020-09-01 23:59:38",1,2,3,1,574,1,338
19039,4,"2020-09-01 23:59:54",1,2,3,1,574,1,338
19040,4,"2020-09-02 00:00:08",1,2,3,1,574,1,338
19041,4,"2020-09-02 00:00:23",1,2,3,1,574,1,338
19042,4,"2020-09-02 00:00:38",1,2,3,1,574,1,338
19043,4,"2020-09-02 00:00:53",1,2,3,1,574,1,339
19044,4,"2020-09-02 00:01:08",1,2,3,1,574,1,339
19045,4,"2020-09-02 00:01:23",1,2,3,1,574,1,340
19046,4,"2020-09-02 00:01:38",1,2,3,1,574,1,340
19047,4,"2020-09-02 00:01:53",1,2,3,1,574,1,340
19048,4,"2020-09-02 00:02:08",1,2,3,1,574,1,340
19049,4,"2020-09-02 00:02:23",1,2,3,1,575,1,340
19050,4,"2020-09-02 00:02:38",1,2,3,1,576,1,340
19051,4,"2020-09-02 00:02:53",1,2,3,1,577,1,340
19052,4,"2020-09-02 00:03:08",1,2,3,1,577,1,341
19053,4,"2020-09-02 00:03:23",1,2,3,1,577,1,341
19054,4,"2020-09-02 00:03:38",1,2,3,1,577,1,341
19055,4,"2020-09-02 00:03:53",1,2,3,1,577,1,341
19056,4,"2020-09-02 00:04:08",1,2,3,1,577,1,341
19057,4,"2020-09-02 00:04:23",1,2,3,1,577,1,341
19058,4,"2020-09-02 00:04:38",1,2,3,1,577,1,341
19059,4,"2020-09-02 00:04:53",1,2,3,1,578,1,341
19060,4,"2020-09-02 00:05:09",1,2,3,1,579,1,342
19061,4,"2020-09-02 00:05:25",1,2,3,1,579,1,342
19062,4,"2020-09-02 00:05:39",1,2,3,1,580,1,342
19063,4,"2020-09-02 00:05:55",1,2,3,1,580,1,343
19064,4,"2020-09-02 00:06:08",1,2,3,1,580,1,344
19065,4,"2020-09-02 00:06:23",1,2,3,1,580,1,344
19066,4,"2020-09-02 00:06:38",1,2,3,1,580,1,344
19067,4,"2020-09-02 00:06:53",1,2,3,1,580,1,344
19068,4,"2020-09-02 00:07:09",1,2,3,1,581,1,344
19069,4,"2020-09-02 00:07:25",1,2,3,1,581,1,344
19070,4,"2020-09-02 00:07:39",1,2,3,1,581,1,344
19071,4,"2020-09-02 00:07:54",1,2,3,1,582,1,344
19072,4,"2020-09-02 00:08:09",1,2,3,1,582,1,344
19073,4,"2020-09-02 00:08:23",1,2,3,1,582,1,344
19074,4,"2020-09-02 00:08:38",1,2,3,1,583,1,344
19075,4,"2020-09-02 00:08:53",1,2,3,1,583,1,344
19076,4,"2020-09-02 00:09:08",1,2,3,1,583,1,344
19077,4,"2020-09-02 00:09:23",1,2,3,1,583,1,345
19078,4,"2020-09-02 00:09:38",1,2,3,1,583,1,346
19079,4,"2020-09-02 00:09:53",1,2,3,1,583,1,346
19080,4,"2020-09-02 00:10:10",1,2,3,1,583,1,346
19081,4,"2020-09-02 00:10:23",1,2,3,1,583,1,346
19082,4,"2020-09-02 00:10:39",1,2,3,1,583,1,346
19083,4,"2020-09-02 00:10:54",1,2,3,1,583,1,347
19084,4,"2020-09-02 00:11:08",1,2,3,1,583,1,347
19085,4,"2020-09-02 00:11:23",1,2,3,1,583,1,347
19086,4,"2020-09-02 00:11:38",1,2,3,1,583,1,347
19087,4,"2020-09-02 00:11:53",1,2,3,1,583,1,347
19088,4,"2020-09-02 00:12:09",1,2,3,1,585,1,347
19089,4,"2020-09-02 00:12:23",1,2,3,1,585,1,347
19090,4,"2020-09-02 00:12:38",1,2,3,1,586,1,347
19091,4,"2020-09-02 00:12:53",1,2,3,1,586,1,347
19092,4,"2020-09-02 00:13:09",1,2,3,1,586,1,347
19093,4,"2020-09-02 00:13:24",1,2,3,1,587,1,347
19094,4,"2020-09-02 00:13:39",1,2,3,1,587,1,347
19095,4,"2020-09-02 00:13:54",1,2,3,1,587,1,348
19096,4,"2020-09-02 00:14:09",1,2,3,1,587,1,348
19097,4,"2020-09-02 00:14:24",1,2,3,1,587,1,348
19098,4,"2020-09-02 00:14:39",1,2,3,1,588,1,348
19099,4,"2020-09-02 00:14:54",1,2,3,1,588,1,348
19100,4,"2020-09-02 00:15:09",1,2,3,1,588,1,348
19101,4,"2020-09-02 00:15:24",1,2,3,1,588,1,349
19102,4,"2020-09-02 00:15:39",1,2,3,1,588,1,349
19103,4,"2020-09-02 00:15:54",1,2,3,1,588,1,349
19104,4,"2020-09-02 00:16:09",1,2,3,1,588,1,349
19105,4,"2020-09-02 00:16:24",1,2,3,1,588,1,350
19106,4,"2020-09-02 00:16:39",1,2,3,1,588,1,350
19107,4,"2020-09-02 00:16:54",1,2,3,1,589,1,350
19108,4,"2020-09-02 00:17:09",1,2,3,1,589,1,350
19109,4,"2020-09-02 00:17:24",1,2,3,1,589,1,351
19110,4,"2020-09-02 00:17:39",1,2,3,1,589,1,351
19111,4,"2020-09-02 00:17:54",1,2,3,1,589,1,351
19112,4,"2020-09-02 00:18:09",1,2,3,1,589,1,351
19113,4,"2020-09-02 00:18:24",1,2,3,1,589,1,351
19114,4,"2020-09-02 00:18:39",1,2,3,1,592,1,351
19115,4,"2020-09-02 00:18:54",1,2,3,1,592,1,351
19116,4,"2020-09-02 00:19:09",1,2,3,1,592,1,351
19117,4,"2020-09-02 00:19:24",1,2,3,1,592,1,351
19118,4,"2020-09-02 00:19:39",1,2,3,1,592,1,351
19119,4,"2020-09-02 00:19:54",1,2,3,1,592,1,352
19120,4,"2020-09-02 00:20:09",1,2,3,1,593,1,354
19121,4,"2020-09-02 00:20:24",1,2,3,1,593,1,354
19122,4,"2020-09-02 00:20:39",1,2,3,1,594,1,355
19123,4,"2020-09-02 00:20:54",1,2,3,1,594,1,355
19124,4,"2020-09-02 00:21:09",1,2,3,1,594,1,355
19125,4,"2020-09-02 00:21:24",1,2,3,1,594,1,356
19126,4,"2020-09-02 00:21:39",1,2,3,1,594,1,356
